"query_id_rodada","query_orcamento","query_posicao","nome","posicao","custo","id_oponente","media_normalizada","potencial_por_cartoleta","pontuacao_obtida","pontuacao_obtida_por_cartoleta","diferenca","rank"
"2","8.0","gol","Alex Muralha","gol","7.04","277","0.85","0.12","1.0","0.14","0.15","4"
"2","8.0","gol","Jandrei","gol","7.79","262","0.76","0.10","1.0","0.13","0.24","3"
"2","8.0","gol","Cleiton","gol","9.04","373","0.55","0.06","8.0","0.88","7.45","1"
"2","8.0","gol","Douglas Friedrich","gol","6.22","264","0.09","0.01","1.0","0.16","0.91","2"
"2","12.0","gol","Fábio","gol","10.84","1371","1.60","0.15","3.0","0.28","1.40","3"
"2","12.0","gol","Weverton","gol","11.14","290","1.50","0.13","6.0","0.54","4.50","2"
"2","12.0","gol","Walter","gol","12.45","266","1.21","0.10","8.0","0.64","6.79","1"
"2","12.0","gol","Cássio","gol","10.44","314","0.93","0.09","0.0","0.00","-0.93","4"
"2","4.0","zag","Luciano Castán","zag","5.9","277","2.11","0.36","0.5","0.08","-1.61","12"
"2","4.0","zag","Henrique","zag","5.74","277","2.08","0.36","-0.2","-0.03","-2.28","19"
"2","4.0","zag","Titi","zag","5.31","285","1.82","0.34","0.0","0.00","-1.82","17"
"2","4.0","zag","João Victor","zag","5.5","314","1.27","0.23","2.5","0.45","1.23","9"
"2","4.0","zag","Messias","zag","3.92","263","1.01","0.26","0.0","0.00","-1.01","16"
"2","4.0","zag","Arthur Chaves","zag","4.13","264","0.99","0.24","-0.6","-0.15","-1.59","21"
"2","4.0","zag","Rafael Forster","zag","4.41","327","0.98","0.22","0.3","0.07","-0.68","13"
"2","4.0","zag","Paulão","zag","5.29","266","0.71","0.13","4.9","0.93","4.19","5"
"2","4.0","zag","Reynaldo","zag","3.68","275","0.62","0.17","1.8","0.49","1.18","10"
"2","4.0","zag","Pedro Henrique","zag","4.33","282","0.56","0.13","6.9","1.59","6.34","2"
"2","4.0","zag","Rodrigo Moledo","zag","4.96","356","0.53","0.11","6.4","1.29","5.87","3"
"2","4.0","zag","Raul Gustavo","zag","4.17","314","0.50","0.12","4.9","1.18","4.40","6"
"2","4.0","zag","Mercado","zag","4.67","356","0.50","0.11","9.5","2.03","9.00","1"
"2","4.0","zag","Luiz Otávio","zag","2.51","263","0.35","0.14","0.0","0.00","-0.35","15"
"2","4.0","zag","Philipe Sampaio","zag","3.05","354","0.20","0.07","1.0","0.33","0.80","11"
"2","4.0","zag","Kanu","zag","2.56","354","0.19","0.07","-0.1","-0.04","-0.29","18"
"2","4.0","zag","Éder","zag","2.32","286","0.06","0.03","-0.4","-0.17","-0.46","20"
"2","4.0","zag","Paulo Miranda","zag","2.13","327","0.00","0.00","3.6","1.69","3.60","7"
"2","4.0","zag","Wanderson","zag","2.44","280","0.00","0.00","3.1","1.27","3.10","8"
"2","4.0","zag","Alan Empereur","zag","5.9","266","-0.01","-0.00","5.3","0.90","5.31","4"
"2","4.0","zag","Sidnei","zag","5.64","275","-0.01","-0.00","0.0","0.00","0.01","14"
"2","8.0","zag","Manoel","zag","7.55","1371","1.74","0.23","-0.1","-0.01","-1.84","9"
"2","8.0","zag","Guillermo Santos","zag","6.1","277","1.67","0.27","0.0","0.00","-1.67","8"
"2","8.0","zag","Léo","zag","6.27","262","1.62","0.26","-0.1","-0.02","-1.72","10"
"2","8.0","zag","Murilo","zag","6.32","290","1.60","0.25","6.6","1.04","5.00","1"
"2","8.0","zag","Natan","zag","9.5","373","1.33","0.14","0.0","0.00","-1.33","6"
"2","8.0","zag","Eduardo Bauermann","zag","9.14","294","1.30","0.14","6.0","0.66","4.70","2"
"2","8.0","zag","Bressan","zag","7.34","264","1.23","0.17","1.5","0.20","0.27","3"
"2","8.0","zag","Marcelo Benevenuto","zag","7.17","285","1.20","0.17","0.0","0.00","-1.20","5"
"2","8.0","zag","Iago Maidana","zag","8.65","286","1.05","0.12","0.0","0.00","-1.05","4"
"2","8.0","zag","Diego","zag","8.0","262","0.83","0.10","-1.0","-0.13","-1.83","11"
"2","8.0","zag","David Luiz","zag","6.19","276","0.15","0.02","0.0","0.00","-0.15","7"
"2","12.0","zag","Nathan Silva","zag","10.48","293","1.83","0.17","0.0","0.00","-1.83","2"
"2","12.0","zag","Léo Ortiz","zag","13.34","373","1.60","0.12","2.0","0.15","0.40","1"
"2","4.0","lat","Marcos Rocha","lat","5.88","290","3.74","0.64","8.6","1.46","4.86","4"
"2","4.0","lat","Rodinei","lat","4.99","276","1.68","0.34","0.0","0.00","-1.68","14"
"2","4.0","lat","Orejuela","lat","5.49","282","1.55","0.28","5.3","0.97","3.75","6"
"2","4.0","lat","Patric","lat","5.84","286","1.33","0.23","2.5","0.43","1.17","7"
"2","4.0","lat","João Lucas","lat","5.57","266","0.74","0.13","7.4","1.33","6.66","5"
